symbol,timeframe,ts,open,high,low,close,volume
DOGE-USD,1h,1762714800,0.17877,0.18015,0.17827,0.18015,7168817.2
DOGE-USD,1h,1762718400,0.18011,0.18037,0.17889,0.1794,7404603.6
DOGE-USD,1h,1762722000,0.1794,0.18022,0.17919,0.17992,6797407.0
DOGE-USD,1h,1762725600,0.17992,0.18009,0.1785,0.17963,8418891.4
DOGE-USD,1h,1762729200,0.17964,0.18156,0.17847,0.17929,11786965.1
DOGE-USD,1h,1762732800,0.17925,0.18375,0.17793,0.18241,20695388.5
DOGE-USD,1h,1762736400,0.18236,0.18317,0.18076,0.18076,12751338.5
DOGE-USD,1h,1762740000,0.18075,0.18158,0.17991,0.18115,14943953.4
DOGE-USD,1h,1762743600,0.18116,0.1822,0.18103,0.1816,12646765.9
DOGE-USD,1h,1762747200,0.18163,0.18206,0.18029,0.18134,15394761.5
DOGE-USD,1h,1762750800,0.18136,0.18197,0.18009,0.18096,5336067.9
DOGE-USD,1h,1762754400,0.18097,0.18158,0.18008,0.18084,5627507.6
DOGE-USD,1h,1762758000,0.18087,0.18173,0.18038,0.18132,21181026.1
DOGE-USD,1h,1762761600,0.18133,0.18149,0.17953,0.18092,7987092.3
DOGE-USD,1h,1762765200,0.18091,0.18571,0.18066,0.18429,20908514.6
DOGE-USD,1h,1762768800,0.18431,0.18498,0.18219,0.18259,10763674.2
DOGE-USD,1h,1762772400,0.18259,0.18404,0.18252,0.18298,8246067.5
DOGE-USD,1h,1762776000,0.18297,0.18311,0.18126,0.18202,10301308.2
DOGE-USD,1h,1762779600,0.18203,0.18397,0.18177,0.18293,10641923.1
DOGE-USD,1h,1762783200,0.18293,0.18293,0.17815,0.17937,23981342.0
DOGE-USD,1h,1762786800,0.1794,0.18051,0.17773,0.1792,17341436.8
DOGE-USD,1h,1762790400,0.17916,0.18024,0.1772,0.17805,15585604.4
DOGE-USD,1h,1762794000,0.17799,0.18044,0.17792,0.17986,6318171.9
DOGE-USD,1h,1762797600,0.1799,0.18014,0.17841,0.17842,4969115.6
DOGE-USD,1h,1762801200,0.1784,0.18106,0.1783,0.17987,8146650.4
DOGE-USD,1h,1762804800,0.17986,0.18109,0.1797,0.18021,8244716.5
DOGE-USD,1h,1762808400,0.18025,0.18025,0.17816,0.17933,11991454.6
DOGE-USD,1h,1762812000,0.17934,0.18417,0.17877,0.18325,18441375.5
DOGE-USD,1h,1762815600,0.18326,0.18344,0.18159,0.18173,6904616.9
DOGE-USD,1h,1762819200,0.18173,0.18242,0.1793,0.18099,9827713.4
DOGE-USD,1h,1762822800,0.181,0.18626,0.18053,0.18071,20800090.2
DOGE-USD,1h,1762826400,0.18081,0.18438,0.17967,0.18287,16123966.6
DOGE-USD,1h,1762830000,0.18289,0.18388,0.18264,0.18274,8425049.4
DOGE-USD,1h,1762833600,0.18272,0.18331,0.17967,0.17995,10423581.6
DOGE-USD,1h,1762837200,0.17998,0.18001,0.1781,0.17821,6866629.4
DOGE-USD,1h,1762840800,0.17819,0.1785,0.17681,0.17803,11108005.4
DOGE-USD,1h,1762844400,0.17804,0.1783,0.17622,0.17637,4984716.9
DOGE-USD,1h,1762848000,0.17632,0.17751,0.17613,0.17716,4876904.5
DOGE-USD,1h,1762851600,0.17721,0.17856,0.17713,0.17737,7686764.9
DOGE-USD,1h,1762855200,0.17738,0.1778,0.17679,0.17755,27386560.5
DOGE-USD,1h,1762858800,0.17756,0.17876,0.17704,0.17761,3774796.0
DOGE-USD,1h,1762862400,0.17761,0.17854,0.17671,0.17787,6193942.6
DOGE-USD,1h,1762866000,0.17788,0.17853,0.17684,0.17712,10238165.8
DOGE-USD,1h,1762869600,0.17713,0.17884,0.1759,0.17869,12381797.1
DOGE-USD,1h,1762873200,0.17868,0.17868,0.17527,0.17613,14806867.1
DOGE-USD,1h,1762876800,0.17613,0.1771,0.17543,0.17595,14270773.2
DOGE-USD,1h,1762880400,0.17596,0.1769,0.17384,0.17568,21371508.5
DOGE-USD,1h,1762884000,0.17567,0.17625,0.17456,0.17485,7478601.8
DOGE-USD,1h,1762887600,0.17485,0.17516,0.17333,0.17429,7093033.4
