symbol,timeframe,ts,open,high,low,close,volume
BTC-USD,1h,1752814800,120501.23,120744.72,120284.47,120680.09,252.18107584
BTC-USD,1h,1752818400,120680.09,120918.68,120172.44,120344.64,200.9401714
BTC-USD,1h,1752822000,120344.64,120478.18,119371.18,119446.63,248.11181326
BTC-USD,1h,1752825600,119432.13,119554.47,118430.67,118697.72,328.33678349
BTC-USD,1h,1752829200,118697.72,119092.23,118506.18,118950.06,297.2539179
BTC-USD,1h,1752832800,118950.07,119342.56,118583.63,119315.64,245.2761429
BTC-USD,1h,1752836400,119315.63,119360.28,118845.1,119231.5,181.72652705
BTC-USD,1h,1752840000,119231.51,119586.55,119203.9,119509.91,160.37711124
BTC-USD,1h,1752843600,119509.92,119515.43,118542.64,118861.95,479.92523523
BTC-USD,1h,1752847200,118851.57,119348.84,117331.0,118191.97,1165.54618442
BTC-USD,1h,1752850800,118191.97,118337.0,117507.05,117899.13,471.77706589
BTC-USD,1h,1752854400,117905.28,118116.12,117501.92,117610.36,670.01972519
BTC-USD,1h,1752858000,117610.36,118055.25,117404.65,117642.09,264.9376255
BTC-USD,1h,1752861600,117643.98,117783.26,117271.57,117380.83,320.74226548
BTC-USD,1h,1752865200,117380.82,117966.2,117192.84,117426.36,1077.32315525
BTC-USD,1h,1752868800,117426.36,117632.33,116892.42,117472.23,508.53790511
BTC-USD,1h,1752872400,117474.98,117966.0,117431.12,117747.67,150.86167724
BTC-USD,1h,1752876000,117746.34,118101.59,117465.29,117782.68,285.34614911
BTC-USD,1h,1752879600,117782.69,118108.99,117541.2,118023.05,120.85040416
BTC-USD,1h,1752883200,118023.06,118125.87,117798.25,117819.83,100.61872317
BTC-USD,1h,1752886800,117819.83,118192.66,117700.02,118141.27,101.82638614
BTC-USD,1h,1752890400,118141.27,118381.99,118026.37,118292.07,112.26527992
BTC-USD,1h,1752894000,118292.07,118469.93,118206.61,118431.22,83.04867114
BTC-USD,1h,1752897600,118431.22,118472.5,118180.16,118235.85,54.31262233
BTC-USD,1h,1752901200,118235.84,118393.41,118143.74,118301.52,45.72245129
BTC-USD,1h,1752904800,118301.51,118375.24,118156.13,118265.83,33.66026469
BTC-USD,1h,1752908400,118265.84,118432.58,118240.78,118264.24,37.15309384
BTC-USD,1h,1752912000,118264.23,118368.16,118020.38,118177.69,60.76039351
BTC-USD,1h,1752915600,118177.7,118415.18,118147.28,118326.25,34.17251966
BTC-USD,1h,1752919200,118326.25,118546.0,118248.79,118516.84,50.08277028
BTC-USD,1h,1752922800,118516.84,118564.59,118241.85,118408.09,68.91665742
BTC-USD,1h,1752926400,118408.11,118416.33,118165.2,118316.94,68.10238256
BTC-USD,1h,1752930000,118316.93,118395.75,118144.0,118268.53,48.13037808
BTC-USD,1h,1752933600,118268.53,118307.68,117700.0,117749.56,111.60415771
BTC-USD,1h,1752937200,117746.77,118319.99,117710.57,118114.79,75.03649956
BTC-USD,1h,1752940800,118114.79,118222.49,117900.0,118038.34,66.44170206
BTC-USD,1h,1752944400,118028.27,118048.26,117790.34,117871.58,59.90529392
BTC-USD,1h,1752948000,117871.61,118100.0,117806.51,117934.43,84.21439032
BTC-USD,1h,1752951600,117934.44,118218.96,117650.93,118083.66,75.13425022
BTC-USD,1h,1752955200,118081.52,118222.0,117761.34,117777.45,62.95904564
BTC-USD,1h,1752958800,117774.51,117911.52,117337.59,117763.6,155.85035167
BTC-USD,1h,1752962400,117763.6,117931.32,117582.26,117855.48,62.90878752
BTC-USD,1h,1752966000,117855.47,118000.0,117800.0,117914.17,47.27264715
BTC-USD,1h,1752969600,117914.17,118074.73,117711.0,118001.01,61.09358029
BTC-USD,1h,1752973200,118001.72,118198.0,117954.95,118004.05,78.49951234
BTC-USD,1h,1752976800,118004.07,118089.0,117832.15,118062.56,55.08801333
BTC-USD,1h,1752980400,118062.56,118230.54,117788.19,118021.09,76.47312789
BTC-USD,1h,1752984000,118026.92,118199.65,117945.11,118018.05,46.36749661
BTC-USD,1h,1752987600,118019.98,118058.23,117850.0,117908.2,37.24445255
BTC-USD,1h,1752991200,117908.2,117961.44,117821.17,117891.37,21.70253875
BTC-USD,1h,1752994800,117883.93,118279.89,117868.92,118080.01,54.1464362
BTC-USD,1h,1752998400,118080.3,118323.0,118080.29,118222.65,62.96036073
BTC-USD,1h,1753002000,118222.65,118343.55,117953.27,117979.02,54.34166861
BTC-USD,1h,1753005600,117968.95,118067.55,117921.56,117950.33,45.50170666
BTC-USD,1h,1753009200,117950.34,118128.47,117856.43,117942.16,63.28640099
BTC-USD,1h,1753012800,117938.26,118227.33,117772.61,118127.02,111.57195709
BTC-USD,1h,1753016400,118127.04,118454.35,118118.01,118448.86,61.81534741
BTC-USD,1h,1753020000,118448.85,118850.0,118328.49,118519.06,150.55595111
BTC-USD,1h,1753023600,118517.8,118824.86,118394.56,118726.73,94.76306479
BTC-USD,1h,1753027200,118726.73,118921.76,118504.6,118617.22,123.4054518
BTC-USD,1h,1753030800,118617.22,118617.22,118000.0,118067.8,136.6876838
BTC-USD,1h,1753034400,118067.79,118495.01,118067.79,118407.74,86.96231627
BTC-USD,1h,1753038000,118406.65,118610.38,118186.49,118201.2,85.57188238
BTC-USD,1h,1753041600,118206.17,118324.63,117903.23,118130.98,104.75494493
BTC-USD,1h,1753045200,118130.98,118218.49,117881.41,118061.37,139.77121532
BTC-USD,1h,1753048800,118061.37,118110.45,116525.0,117545.78,638.98295608
BTC-USD,1h,1753052400,117552.63,117636.35,117010.9,117312.7,113.04225532
BTC-USD,1h,1753056000,117315.68,117446.99,116565.01,117421.83,205.99832878
BTC-USD,1h,1753059600,117431.91,117509.48,116831.3,117369.36,139.19809211
BTC-USD,1h,1753063200,117369.34,118275.0,117367.35,118262.02,151.61208224
BTC-USD,1h,1753066800,118256.67,118672.53,118192.47,118449.2,196.21677218
BTC-USD,1h,1753070400,118449.31,118695.46,118320.97,118395.66,72.87574853
BTC-USD,1h,1753074000,118395.54,118490.0,118217.73,118470.03,58.31427411
BTC-USD,1h,1753077600,118473.84,119270.0,118311.52,119214.2,169.13951853
BTC-USD,1h,1753081200,119215.67,119745.93,119201.72,119414.15,166.74673508
BTC-USD,1h,1753084800,119414.97,119556.74,118874.47,119042.38,148.24253584
BTC-USD,1h,1753088400,119051.53,119147.12,118588.0,118737.48,99.81040108
BTC-USD,1h,1753092000,118733.93,118850.48,118371.08,118617.14,134.14795819
BTC-USD,1h,1753095600,118617.13,118832.67,118100.0,118104.65,132.45811999
BTC-USD,1h,1753099200,118104.65,118635.82,117804.8,118210.64,268.54030391
BTC-USD,1h,1753102800,118210.65,119167.4,117909.88,118912.84,487.09278435
BTC-USD,1h,1753106400,118912.85,119310.57,118465.76,118888.26,364.88393902
BTC-USD,1h,1753110000,118885.18,119201.85,118310.17,118383.53,207.88066273
BTC-USD,1h,1753113600,118384.4,118469.22,117532.5,117794.38,373.35722097
BTC-USD,1h,1753117200,117786.88,118177.45,117389.0,117903.26,250.83429885
BTC-USD,1h,1753120800,117907.75,118278.98,117133.39,117208.29,395.70902688
BTC-USD,1h,1753124400,117208.28,117584.76,116681.72,116782.87,608.46719338
BTC-USD,1h,1753128000,116783.78,117325.01,116656.86,116985.37,312.53329567
BTC-USD,1h,1753131600,116981.78,117446.94,116915.48,117274.68,156.12745229
BTC-USD,1h,1753135200,117271.79,117712.37,117160.05,117404.51,204.16091098
BTC-USD,1h,1753138800,117404.52,117573.37,117133.65,117428.79,146.20684723
BTC-USD,1h,1753142400,117428.79,117583.08,117058.89,117170.01,149.6402409
BTC-USD,1h,1753146000,117170.0,118050.95,116185.0,117813.34,626.70926344
BTC-USD,1h,1753149600,117812.81,117886.81,117008.73,117072.67,257.46316635
BTC-USD,1h,1753153200,117072.67,117315.49,116740.01,117262.61,190.53245988
BTC-USD,1h,1753156800,117262.61,117398.99,116603.28,116603.28,190.1104902
BTC-USD,1h,1753160400,116603.29,117396.99,116600.5,117385.61,192.81961379
BTC-USD,1h,1753164000,117392.0,117886.71,117327.95,117884.78,104.86843249
BTC-USD,1h,1753167600,117884.79,118641.86,117808.78,118044.33,297.19238693
